gx,gy,gz,acx,acy,acz,time
-13.55,63.84,-143.98,0.36,-1.23,0.24,28/3/2022 11:07
-17.4,84.17,-69.7,0.33,-0.82,0.2,28/3/2022 11:07
0.06,50.66,-43.7,0.43,-0.85,0.31,28/3/2022 11:07
-2.56,93.32,61.4,0.33,-0.87,0.17,28/3/2022 11:07
6.53,5.31,81.42,0.31,-0.93,0.35,28/3/2022 11:07
-23.56,22.95,-1.89,0.17,-0.8,0.29,28/3/2022 11:07
-60.73,92.16,-97.05,0.34,-1.03,0.15,28/3/2022 11:07
-49.5,155.88,-37.35,0.34,-1.02,0.13,28/3/2022 11:07
-16.78,25.63,2.81,0.27,-0.68,0.19,28/3/2022 11:07
0.18,62.81,-30.58,0.48,-0.75,0.41,28/3/2022 11:07
-9.83,35.16,-13.43,0.43,-0.94,0.37,28/3/2022 11:07
-13.06,33.94,-8.73,0.39,-0.98,0.39,28/3/2022 11:07
-29.17,-6.41,46.57,0.32,-0.91,0.14,28/3/2022 11:07
-5.86,-6.29,38.57,0.34,-0.71,0.19,28/3/2022 11:07
-6.9,2.99,3.66,0.35,-1.04,0.24,28/3/2022 11:07
-4.58,59.27,-66.04,0.28,-0.85,0.28,28/3/2022 11:07
-6.77,47.42,-41.44,0.25,-0.71,0.2,28/3/2022 11:07
4.58,56.58,-66.83,0.44,-0.86,0.26,28/3/2022 11:07
20.51,-42.3,-17.4,0.42,-1.31,0.43,28/3/2022 11:07
-19.59,-7.75,65.8,0.46,-1.15,0.18,28/3/2022 11:07
-13.73,-35.46,103.21,0.27,-0.8,0.07,28/3/2022 11:07
-27.65,-8.06,41.32,0.14,-1.14,0.05,28/3/2022 11:07
23.8,30.27,-68.3,0.29,-1.02,0.19,28/3/2022 11:07
35.89,-27.89,-50.72,0.11,-0.69,0.22,28/3/2022 11:07
15.5,39.55,-77.33,0.63,-1.08,0.52,28/3/2022 11:07
-26.31,44.49,23.19,0.34,-1.03,0.32,28/3/2022 11:07
-19.59,4.94,98.94,0.38,-0.96,0.12,28/3/2022 11:07
-13.12,-28.44,112.43,0.24,-0.88,0.07,28/3/2022 11:07
1.28,-19.84,-6.1,0.21,-0.89,0.13,28/3/2022 11:07
69.76,-50.05,-95.58,0.32,-1.34,0.31,28/3/2022 11:07
21.67,111.76,-66.77,0.35,-0.78,0.22,28/3/2022 11:07
35.89,-36.99,-93.69,0.53,-1.07,0.61,28/3/2022 11:07
-61.52,83.25,70.43,0.31,-1.1,0.19,28/3/2022 11:07
-37.23,34.73,141.6,0.26,-0.83,0.07,28/3/2022 11:07
-11.72,-52.06,78.49,0.22,-0.77,0.05,28/3/2022 11:07
8.12,32.65,-57.56,0.32,-1.09,0.07,28/3/2022 11:07
46.08,-32.35,-109.31,0.4,-1.24,0.34,28/3/2022 11:07
18.86,45.1,-52.67,0.27,-0.79,0.19,28/3/2022 11:07
18.43,-65.8,-82.89,0.62,-1.04,0.48,28/3/2022 11:07
-52.31,97.66,89.48,0.34,-1.07,0.19,28/3/2022 11:07
-19.78,-49.68,135.62,0.26,-0.84,0.08,28/3/2022 11:07
-18.07,-53.1,72.2,0.2,-0.83,0.07,28/3/2022 11:07
10.86,25.15,-58.96,0.23,-1.05,0.09,28/3/2022 11:07
71.47,-49.74,-94.54,0.33,-1.18,0.31,28/3/2022 11:07
30.94,71.96,-61.95,0.28,-0.84,0.23,28/3/2022 11:07
19.35,-108.89,-53.65,0.45,-1.06,0.44,28/3/2022 11:07
-69.76,136.11,101.2,0.42,-1.19,0.15,28/3/2022 11:07
-10.01,-17.21,130.31,0.26,-0.76,0.05,28/3/2022 11:07
-7.02,-57.01,30.33,0.2,-0.87,0.07,28/3/2022 11:07
31.98,29.24,-100.71,0.34,-0.96,0.13,28/3/2022 11:07
51.45,-87.95,-70.98,0.2,-0.94,0.31,28/3/2022 11:07
11.29,98.33,-65,0.5,-0.76,0.31,28/3/2022 11:07
-1.46,-117.98,11.05,0.18,-1.35,0.33,28/3/2022 11:07
-61.52,125.85,117.25,0.42,-1.22,0.15,28/3/2022 11:07
-0.55,-46.14,94.42,0.26,-0.76,0.04,28/3/2022 11:07
-4.46,-3.97,-28.44,0.25,-1.01,0.09,28/3/2022 11:07
37.05,-15.38,-103.76,0.4,-1.23,0.32,28/3/2022 11:07
16.97,37.9,-53.1,0.26,-0.74,0.24,28/3/2022 11:08
24.17,-41.75,-64.39,0.52,-0.95,0.46,28/3/2022 11:08
-34.85,65.25,31.56,0.31,-1.08,0.26,28/3/2022 11:08
-11.11,1.16,120.67,0.34,-0.92,0.08,28/3/2022 11:08
10.93,-87.4,78.55,0.27,-0.78,0.04,28/3/2022 11:08
5.92,17.15,-15.01,0.28,-0.94,0.17,28/3/2022 11:08
19.84,17.09,-73.49,0.32,-1.14,0.3,28/3/2022 11:08
-6.9,60,-41.32,0.26,-0.72,0.16,28/3/2022 11:08
6.53,36.13,-76.78,0.45,-0.86,0.27,28/3/2022 11:08
-6.9,36.87,0.85,0.37,-1.14,0.29,28/3/2022 11:08
-2.81,-11.35,89.17,0.33,-1.09,0.18,28/3/2022 11:08
-11.84,-18.31,78.31,0.11,-0.88,0.13,28/3/2022 11:08
-30.7,38.39,-13.06,0.25,-0.92,0.12,28/3/2022 11:08
-7.02,41.75,-100.1,0.28,-0.92,0.29,28/3/2022 11:08
-18.13,55.48,-27.71,0.18,-0.81,0.2,28/3/2022 11:08
-8.12,61.65,-51.76,0.37,-0.69,0.27,28/3/2022 11:08
-14.47,81.73,-16.36,0.32,-1.28,0.25,28/3/2022 11:08
-15.08,113.34,67.75,0.36,-1.13,0.18,28/3/2022 11:08
-24.35,3.23,19.17,0.18,-0.87,0.21,28/3/2022 11:08
-69.21,106.99,-64.09,0.3,-0.91,0.15,28/3/2022 11:08
-61.52,178.83,-83.5,0.32,-0.9,0.07,28/3/2022 11:08
-1.95,26.18,-37.78,0.29,-0.8,0.16,28/3/2022 11:08
12.51,58.72,-37.78,0.44,-0.83,0.41,28/3/2022 11:08
-15.75,87.71,1.59,0.54,-1.17,0.4,28/3/2022 11:08
-13.24,45.41,82.89,0.4,-1.03,0.16,28/3/2022 11:08
-0.06,11.29,51.57,0.3,-0.7,0.12,28/3/2022 11:08
6.1,-5,-15.75,0.38,-0.89,0.28,28/3/2022 11:08
-4.15,10.38,-81.12,0.36,-1.17,0.11,28/3/2022 11:08
-5.49,45.72,-23.38,0.15,-0.83,0.18,28/3/2022 11:08
-13.55,63.84,-45.29,0.35,-0.86,0.2,28/3/2022 11:08
13.92,-65.92,-15.56,0.35,-1.09,0.32,28/3/2022 11:08
-21.97,2.14,72.63,0.42,-1.18,0.16,28/3/2022 11:08
-11.29,-23.62,87.28,0.27,-0.73,0.05,28/3/2022 11:08
-8.67,-1.59,10.38,0.21,-1.06,0.08,28/3/2022 11:08
32.47,26.31,-69.7,0.32,-1.05,0.26,28/3/2022 11:08
22.77,-15.87,-49.5,0.15,-0.72,0.2,28/3/2022 11:08
9.77,52.37,-73.49,0.59,-0.97,0.38,28/3/2022 11:08
-8.42,-26.12,19.78,0.31,-1.11,0.32,28/3/2022 11:08
-32.41,-3.97,94.36,0.36,-1.08,0.12,28/3/2022 11:08
-11.96,-27.16,110.11,0.27,-0.84,0.06,28/3/2022 11:08
-15.44,12.02,-3.66,0.12,-0.89,0.09,28/3/2022 11:08
45.59,7.93,-107.06,0.47,-1.24,0.28,28/3/2022 11:08
36.56,-5.68,-48.58,0.12,-0.74,0.2,28/3/2022 11:08
24.05,45.1,-90.15,0.8,-1.03,0.59,28/3/2022 11:08
-43.09,30.27,43.76,0.16,-1.03,0.25,28/3/2022 11:08
-49.56,59.75,112.49,0.38,-1.03,0.1,28/3/2022 11:08
-6.23,-45.72,100.65,0.23,-0.77,0.06,28/3/2022 11:08
-3.97,-2.93,-26.31,0.22,-0.92,0.13,28/3/2022 11:08
36.13,7.93,-104.8,0.46,-1.27,0.38,28/3/2022 11:08
18.68,37.72,-56.58,0.22,-0.75,0.22,28/3/2022 11:08
18.37,-40.65,-89.17,0.64,-1.03,0.44,28/3/2022 11:08
-32.65,100.04,84.78,0.41,-0.99,0.17,28/3/2022 11:08
-19.71,-36.62,118.96,0.24,-0.86,0.13,28/3/2022 11:08
-8.42,-33.87,73.12,0.26,-0.79,0.1,28/3/2022 11:08
8.79,51.45,-74.16,0.28,-0.97,0.08,28/3/2022 11:08
54.44,-86.24,-80.57,0.31,-0.97,0.24,28/3/2022 11:08
22.09,79.65,-73.06,0.34,-0.81,0.27,28/3/2022 11:08
-29.91,35.52,35.28,0.3,-1.13,0.32,28/3/2022 11:08
-38.94,3.97,101.26,0.41,-1.19,0.14,28/3/2022 11:08
-17.88,-8,120.85,0.24,-0.79,0.07,28/3/2022 11:08
-3.91,-18.86,-1.83,0.21,-0.91,0.11,28/3/2022 11:08
31.92,19.71,-105.96,0.35,-1.12,0.24,28/3/2022 11:08
29.17,-4.21,-70.31,0.25,-0.78,0.22,28/3/2022 11:08
23.62,34.85,-81.79,0.57,-0.95,0.41,28/3/2022 11:08
-18.62,-8.18,26.86,0.26,-1.11,0.3,28/3/2022 11:08
-33.45,13.79,114.62,0.38,-1.04,0.13,28/3/2022 11:08
-7.39,-56.15,103.52,0.26,-0.85,0.06,28/3/2022 11:08
-18.62,14.77,8.73,0.12,-1.02,0.06,28/3/2022 11:08
34.18,16.48,-95.58,0.41,-1.2,0.33,28/3/2022 11:08
20.63,42.11,-84.72,0.23,-0.81,0.24,28/3/2022 11:08
14.34,33.14,-106.45,0.61,-0.99,0.41,28/3/2022 11:08
-14.59,32.96,33.57,0.34,-1.03,0.25,28/3/2022 11:08
-19.29,-38.33,109.68,0.31,-1,0.11,28/3/2022 11:08
-8.36,-61.95,111.33,0.24,-0.87,0.04,28/3/2022 11:08
-25.88,32.47,8.48,0.17,-1.07,0.06,28/3/2022 11:08
41.5,-24.9,-78.06,0.38,-1.12,0.28,28/3/2022 11:08
30.4,37.54,-88.56,0.24,-0.82,0.32,28/3/2022 11:08
18.25,-44.8,-79.04,0.47,-0.98,0.47,28/3/2022 11:08
-32.35,81.6,70.68,0.41,-1.02,0.16,28/3/2022 11:08
-2.99,-42.05,126.34,0.26,-0.86,0.13,28/3/2022 11:08
-0.37,-74.28,75.68,0.2,-0.81,0.11,28/3/2022 11:08
-3.23,53.34,-37.72,0.29,-1.12,0.08,28/3/2022 11:08
32.71,-30.09,-93.02,0.32,-1.19,0.34,28/3/2022 11:08
-4.09,114.5,-63.54,0.29,-0.79,0.18,28/3/2022 11:08
13.49,-59.94,-58.17,0.41,-0.94,0.35,28/3/2022 11:08
-34.12,104.55,60.73,0.31,-0.97,0.18,28/3/2022 11:08
-16.48,18.13,117.25,0.18,-0.96,0.19,28/3/2022 11:08
-67.69,65.06,-54.93,0.23,-0.85,0.1,28/3/2022 11:08
-40.1,123.66,-154.36,0.41,-1.16,0.15,28/3/2022 11:08
-8.73,75.07,-68.3,0.3,-0.85,0.2,28/3/2022 11:08
11.23,62.26,-26.12,0.43,-0.78,0.31,28/3/2022 11:08
1.59,96.01,82.34,0.34,-1.05,0.29,28/3/2022 11:08
-7.08,-29.85,99.79,0.21,-0.94,0.34,28/3/2022 11:08
-28.56,53.28,-0.18,0.24,-0.73,0.25,28/3/2022 11:08
-29.42,50.05,-111.21,0.33,-1.18,0.18,28/3/2022 11:08
-38.7,97.11,-48.4,0.21,-0.89,0.06,28/3/2022 11:08
-14.71,87.04,-26.25,0.3,-0.66,0.17,28/3/2022 11:08
26.43,-36.8,-34.06,0.45,-0.94,0.53,28/3/2022 11:08
-12.51,64.33,25.82,0.32,-0.99,0.39,28/3/2022 11:08
-31.56,18.68,51.33,0.31,-1.04,0.16,28/3/2022 11:08
-0.55,-0.06,46.26,0.31,-0.68,0.14,28/3/2022 11:08
1.28,-21.42,-44.98,0.32,-1.09,0.2,28/3/2022 11:08
6.41,30.58,-29.24,0.27,-1.07,0.29,28/3/2022 11:08
-16.05,55.66,-25.27,0.15,-0.63,0.19,28/3/2022 11:08
21.36,-2.75,-56.27,0.51,-1,0.37,28/3/2022 11:08
2.14,4.33,10.44,0.24,-1.05,0.35,28/3/2022 11:08
-13.06,-19.04,52.25,0.39,-0.96,0.17,28/3/2022 11:08
-12.39,-36.07,58.23,0.26,-0.83,0.11,28/3/2022 11:08
-16.91,25.57,16.97,0.22,-1.05,0.12,28/3/2022 11:08
21.97,18.98,-50.72,0.32,-1.11,0.27,28/3/2022 11:08
3.42,32.71,-37.96,0.16,-0.69,0.2,28/3/2022 11:08
15.14,17.88,-71.53,0.5,-1,0.34,28/3/2022 11:08
-5.55,13.85,10.31,0.33,-1.03,0.3,28/3/2022 11:08
-18.43,-40.83,70.13,0.32,-0.91,0.13,28/3/2022 11:08
-8.73,-48.22,87.16,0.27,-0.86,0.07,28/3/2022 11:08
-14.4,90.03,-13.37,0.21,-1.18,-0.01,28/3/2022 11:08
54.2,-100.28,-45.9,0.12,-0.78,0.22,28/3/2022 11:08
9.89,95.28,-76.23,0.49,-0.87,0.34,28/3/2022 11:08
-2.01,-57.13,2.87,0.23,-1.18,0.39,28/3/2022 11:08
-39.49,56.27,81.97,0.46,-1.09,0.17,28/3/2022 11:08
-10.01,-50.05,102.91,0.25,-0.83,0.06,28/3/2022 11:08
-14.71,-5.8,14.04,0.17,-0.99,0.09,28/3/2022 11:08
36.32,25.09,-79.47,0.33,-1.04,0.21,28/3/2022 11:08
36.62,-30.94,-54.57,0.13,-0.76,0.22,28/3/2022 11:08
22.03,53.22,-77.03,0.54,-0.88,0.38,28/3/2022 11:08
-18.86,-27.4,31.37,0.18,-1.18,0.33,28/3/2022 11:08
-52.98,20.51,97.17,0.38,-1.12,0.1,28/3/2022 11:08
-14.1,-9.83,107.73,0.25,-0.74,0.01,28/3/2022 11:08
-0.18,-14.22,-18.8,0.23,-0.97,0.07,28/3/2022 11:08
37.29,13.55,-102.23,0.42,-1.21,0.3,28/3/2022 11:08
6.53,69.03,-27.22,0.25,-0.73,0.19,28/3/2022 11:08
15.62,-41.5,-74.1,0.62,-1.12,0.49,28/3/2022 11:08
-35.77,75.62,48.77,0.3,-0.95,0.2,28/3/2022 11:08
-28.26,-20.39,91.37,0.24,-0.8,0.09,28/3/2022 11:08
-9.7,-19.04,71.59,0.24,-0.8,0.12,28/3/2022 11:08
2.32,30.09,-46.75,0.32,-1.15,0.15,28/3/2022 11:08
15.56,11.35,-73.55,0.34,-1.17,0.33,28/3/2022 11:08
0.79,37.54,-60.24,0.35,-0.77,0.19,28/3/2022 11:08
11.9,-63.11,-47.49,0.38,-1.04,0.31,28/3/2022 11:08
-15.69,52.98,72.45,0.43,-1.06,0.18,28/3/2022 11:08
1.34,-58.35,109.8,0.24,-0.8,0.07,28/3/2022 11:08
-12.33,5.55,7.87,0.23,-1.02,0.09,28/3/2022 11:08
23.19,23.07,-82.21,0.34,-1.06,0.26,28/3/2022 11:08
17.58,-5.31,-50.72,0.2,-0.75,0.2,28/3/2022 11:08
21.55,20.69,-72.2,0.47,-0.82,0.32,28/3/2022 11:08
-12.21,-17.27,27.77,0.25,-1.24,0.38,28/3/2022 11:08
-30.88,16.48,96.44,0.43,-1.12,0.18,28/3/2022 11:08
-19.29,-23.01,93.69,0.27,-0.83,0.07,28/3/2022 11:08
-13.92,8.97,10.74,0.25,-0.95,0.09,28/3/2022 11:08
33.26,21.48,-92.22,0.33,-0.97,0.25,28/3/2022 11:08
32.17,-17.52,-52.19,0.26,-0.82,0.3,28/3/2022 11:08
14.28,35.83,-56.88,0.39,-0.82,0.34,28/3/2022 11:08
-3.3,-17.4,-0.37,0.26,-1.18,0.33,28/3/2022 11:08
-36.99,90.76,92.83,0.37,-1.12,0.17,28/3/2022 11:08
0.98,-36.01,93.87,0.2,-0.82,0.15,28/3/2022 11:08
-26.61,5.98,-4.09,0.14,-0.9,0.17,28/3/2022 11:08
-24.84,110.84,-139.95,0.37,-1.22,0.15,28/3/2022 11:08
-12.15,56.15,-73.73,0.31,-0.98,0.17,28/3/2022 11:08
-8.06,84.05,-48.77,0.38,-0.76,0.25,28/3/2022 11:08
-6.65,78.8,3.42,0.35,-1.19,0.24,28/3/2022 11:08
-10.56,116.21,75.26,0.28,-1.01,0.23,28/3/2022 11:08
-26.49,2.38,55.36,0.23,-0.95,0.27,28/3/2022 11:08
-65,70.5,-40.65,0.33,-0.82,0.21,28/3/2022 11:08
-80.2,134.77,-91.31,0.49,-1.1,0.07,28/3/2022 11:08
-52.86,119.93,-38.09,0.51,-0.9,0.08,28/3/2022 11:08
-18.62,106.81,8.85,0.58,-0.69,0.26,28/3/2022 11:08
-5.07,19.23,-26.86,0.66,-0.65,0.37,28/3/2022 11:08
-11.96,42.05,-15.62,0.63,-0.91,0.23,28/3/2022 11:08
-2.38,39.55,11.96,0.54,-0.97,0.26,28/3/2022 11:08
-1.16,-26.31,45.59,0.36,-0.85,0.13,28/3/2022 11:08
-1.16,-7.2,20.63,0.4,-0.63,0.12,28/3/2022 11:08
-6.16,-4.7,-34.97,0.48,-0.97,0.18,28/3/2022 11:08
-11.05,25.82,-74.77,0.34,-0.97,0.18,28/3/2022 11:08
-6.59,23.68,-17.4,0.27,-0.74,0.19,28/3/2022 11:08
0.92,6.65,-46.45,0.4,-0.78,0.28,28/3/2022 11:08
-12.33,59.57,13.73,0.44,-1.03,0.27,28/3/2022 11:08
2.08,-36.74,71.59,0.33,-0.94,0.12,28/3/2022 11:08
3.97,-25.51,89.42,0.25,-0.82,0.11,28/3/2022 11:08
-1.83,-6.23,0.67,0.24,-1.01,0.15,28/3/2022 11:08
68.85,-67.38,-92.22,0.23,-1.29,0.33,28/3/2022 11:08
12.88,105.1,-52.37,0.56,-0.99,0.48,28/3/2022 11:08
-54.02,72.2,73.3,0.32,-1.02,0.17,28/3/2022 11:08
-30.7,8.18,102.42,0.28,-0.85,0.08,28/3/2022 11:08
-2.81,-46.63,65.73,0.23,-0.81,0.11,28/3/2022 11:08
-0.49,33.45,-55.48,0.24,-1.18,0.07,28/3/2022 11:08
49.56,-94.42,-87.28,0.26,-0.92,0.26,28/3/2022 11:08
13.18,90.58,-53.04,0.41,-0.8,0.28,28/3/2022 11:08
9.4,-109.92,-6.1,0.27,-1.19,0.31,28/3/2022 11:08
-20.63,-10.86,111.88,0.4,-1.08,0.15,28/3/2022 11:08
-13.43,-8.3,73.3,0.24,-0.72,0.07,28/3/2022 11:08
2.38,18.8,-34.3,0.3,-1.25,0.05,28/3/2022 11:08
37.78,11.66,-90.7,0.35,-1.2,0.41,28/3/2022 11:08
0.49,67.26,-61.65,0.25,-0.78,0.25,28/3/2022 11:08
7.32,-25.82,-56.52,0.52,-1,0.4,28/3/2022 11:08
-23.62,63.9,70.5,0.45,-1.08,0.2,28/3/2022 11:08
-2.93,-31.56,129.15,0.27,-0.83,0.1,28/3/2022 11:08
-9.58,-44.74,46.63,0.16,-0.97,0.16,28/3/2022 11:08
9.52,46.08,-88.32,0.28,-1.01,0.15,28/3/2022 11:08
28.87,-23.93,-95.52,0.25,-0.87,0.27,28/3/2022 11:08
4.15,88.81,-91.13,0.49,-0.85,0.3,28/3/2022 11:08
6.53,-42.18,10.86,0.32,-1.34,0.32,28/3/2022 11:08
-10.56,15.62,110.05,0.46,-1.16,0.19,28/3/2022 11:08
1.34,-100.71,127.87,0.21,-0.82,0.07,28/3/2022 11:08
-10.5,-14.22,41.08,0.21,-0.96,0.1,28/3/2022 11:08
20.02,41.38,-81.54,0.31,-0.99,0.26,28/3/2022 11:08
20.87,-16.05,-83.19,0.19,-0.79,0.25,28/3/2022 11:08
3.72,-50.72,-60.18,0.41,-1.01,0.33,28/3/2022 11:08
1.95,-43.58,122.56,0.27,-0.86,0.12,28/3/2022 11:08
0.24,-73.36,91.55,0.23,-0.87,0.11,28/3/2022 11:08
-7.45,39.61,-27.71,0.24,-1.14,0.11,28/3/2022 11:08
28.2,-19.29,-92.16,0.34,-1.14,0.29,28/3/2022 11:08
0.98,80.26,-80.2,0.33,-0.8,0.19,28/3/2022 11:08
14.04,-55.24,-73.43,0.47,-0.98,0.38,28/3/2022 11:08
-20.63,60.91,66.96,0.41,-1.03,0.17,28/3/2022 11:08
1.4,-76.9,122.8,0.25,-0.85,0.07,28/3/2022 11:08
-9.28,-48.4,67.57,0.23,-0.9,0.1,28/3/2022 11:08
7.2,42.42,-40.89,0.29,-1.02,0.13,28/3/2022 11:08
27.95,-18.62,-77.21,0.27,-0.96,0.38,28/3/2022 11:08
2.2,69.03,-75.56,0.43,-0.82,0.29,28/3/2022 11:08
8.61,-36.68,-5.8,0.29,-1.26,0.27,28/3/2022 11:08
-25.63,31.8,67.26,0.2,-0.99,0.08,28/3/2022 11:08
0,5.55,86.3,0.06,-1.05,0.02,28/3/2022 11:08
-4.33,-7.2,27.53,0.2,-0.92,0.1,28/3/2022 11:08
13.79,-7.14,-39,0.47,-0.77,0.25,28/3/2022 11:08
-5.86,4.33,-22.22,0.45,-0.92,0.17,28/3/2022 11:08
-2.44,5.68,5.86,0.4,-0.91,0.13,28/3/2022 11:08
8.73,-13.61,5.74,0.36,-0.89,0.18,28/3/2022 11:08
3.3,-0.06,0.12,0.43,-0.99,0.21,28/3/2022 11:08
-9.09,1.1,-8.67,0.38,-0.89,0.21,28/3/2022 11:08
-5.13,-3.97,-17.52,0.38,-0.89,0.24,28/3/2022 11:08
-0.12,4.7,-7.75,0.35,-0.91,0.25,28/3/2022 11:08
12.08,-45.59,-2.75,0.15,-0.85,0.14,28/3/2022 11:13
-1.1,-2.69,-2.56,0.19,-1,0.07,28/3/2022 11:13
-5.8,12.88,27.77,0.21,-0.96,0.08,28/3/2022 11:13
8.12,-14.47,-11.11,0.18,-0.99,0.11,28/3/2022 11:13
0.12,1.59,-7.02,0.21,-0.96,0.07,28/3/2022 11:13
3.48,-0.79,-8.54,0.21,-0.99,0.09,28/3/2022 11:13
-0.06,2.56,0.79,0.21,-0.97,0.12,28/3/2022 11:13
-1.34,-1.95,-0.24,0.2,-0.98,0.11,28/3/2022 11:13
-0.24,-2.08,1.65,0.2,-0.97,0.1,28/3/2022 11:13
0.43,-0.73,0.12,0.2,-0.97,0.1,28/3/2022 11:13
0.98,-0.06,-1.04,0.21,-0.98,0.11,28/3/2022 11:13
0.55,-0.37,-1.4,0.21,-0.96,0.11,28/3/2022 11:13
0.73,-0.67,-1.34,0.21,-0.97,0.1,28/3/2022 11:13
-0.43,3.36,-1.04,0.22,-0.96,0.1,28/3/2022 11:13
3.05,-6.47,-3.66,0.26,-0.95,0.09,28/3/2022 11:13
-3.97,12.57,-4.27,0.14,-1.01,0.11,28/3/2022 11:13
-1.04,11.84,-21.85,-0.11,-0.88,0.03,28/3/2022 11:13
39.25,-36.44,-69.76,0.13,-0.99,0.04,28/3/2022 11:13
29.66,4.09,-40.53,0.21,-0.93,0.21,28/3/2022 11:13
-6.16,-98.02,3.3,0.4,-1.29,0.27,28/3/2022 11:13
-88.26,-34.61,135.8,0.29,-1.05,0,28/3/2022 11:13
-85.69,5.55,124.88,0.16,-1.16,-0.03,28/3/2022 11:13
-36.32,-37.35,82.28,0.07,-0.78,0.01,28/3/2022 11:13
53.71,0.24,-106.2,0.08,-0.99,0.16,28/3/2022 11:13
85.82,74.89,-223.27,0.24,-1.53,0.11,28/3/2022 11:13
68.73,-73.85,-91.74,0.33,-1.06,0.13,28/3/2022 11:13
12.02,41.02,12.57,0.26,-0.88,0.33,28/3/2022 11:13
-73,-32.78,100.52,0.2,-1.25,0.16,28/3/2022 11:13
-107.85,-49.19,176.45,0.11,-1.46,-0.03,28/3/2022 11:13
-81.48,5.43,139.22,0.19,-0.91,-0.03,28/3/2022 11:13
37.17,-39.31,-32.35,0,-0.91,0.11,28/3/2022 11:13
136.17,51.76,-198.49,0.18,-1.48,0.16,28/3/2022 11:13
101.32,46.75,-174.93,0.45,-1.33,0.16,28/3/2022 11:13
41.56,-50.6,-14.89,0.16,-0.81,0.49,28/3/2022 11:13
-88.38,21.61,82.52,0.33,-1.42,0.13,28/3/2022 11:13
-142.21,39.43,220.09,0.05,-1.55,0.01,28/3/2022 11:13
-69.7,-25.57,176.88,0.18,-1,-0.02,28/3/2022 11:13
24.66,-15.69,-30.76,0.03,-0.54,0.07,28/3/2022 11:13
137.76,24.66,-257.32,0.23,-1.75,0.24,28/3/2022 11:13
102.29,-28.63,-172.61,0.45,-1.29,0.16,28/3/2022 11:13
32.65,21.3,-5.8,0.12,-0.91,0.41,28/3/2022 11:13
-32.35,-0.61,51.51,0.44,-1.47,0.23,28/3/2022 11:13
-114.93,-6.84,155.76,0.22,-1.5,-0.05,28/3/2022 11:13
-97.9,29.66,192.63,0.23,-1.14,-0.04,28/3/2022 11:13
-31.56,-42.79,63.6,0,-0.62,-0.02,28/3/2022 11:13
92.29,-16.17,-144.41,0.26,-1.06,0.17,28/3/2022 11:13
147.16,66.22,-223.33,0.25,-1.58,0.26,28/3/2022 11:13
63.42,-59.63,-43.15,0.12,-1.06,0.27,28/3/2022 11:13
-9.16,46.63,11.29,0.49,-1.07,0.25,28/3/2022 11:13
-110.23,-37.9,133.12,0.09,-1.54,0.08,28/3/2022 11:13
-111.63,64.03,202.15,0.22,-1.35,-0.1,28/3/2022 11:13
-46.75,-46.33,132.75,0.12,-0.9,0,28/3/2022 11:13
59.51,-51.82,-57.98,0.03,-0.77,0.16,28/3/2022 11:13
152.83,1.65,-240.42,0.15,-1.71,0.09,28/3/2022 11:13
102.48,47,-161.56,0.6,-1.45,0.23,28/3/2022 11:13
52.86,-114.62,-20.57,0.16,-0.83,0.57,28/3/2022 11:13
-112.92,15.81,81.48,0.17,-1.26,0.21,28/3/2022 11:13
-144.96,127.87,200.62,0.23,-1.5,-0.07,28/3/2022 11:13
-69.34,-24.54,181.95,0.19,-1.15,0,28/3/2022 11:13
17.52,-29.79,2.26,0.04,-0.54,0.07,28/3/2022 11:13
144.35,-6.23,-237.55,0.29,-1.47,0.22,28/3/2022 11:13
122.19,26.43,-219.18,0.54,-1.5,0.11,28/3/2022 11:13
51.15,-14.16,-18.31,0.11,-0.86,0.41,28/3/2022 11:13
-44.37,13.79,48.34,0.39,-1.45,0.17,28/3/2022 11:13
-113.04,22.64,161.5,0.34,-1.56,0.03,28/3/2022 11:13
-91.06,44.68,184.81,0.2,-1.34,-0.03,28/3/2022 11:13
-42.42,-47.36,106.87,-0.09,-0.63,-0.06,28/3/2022 11:13
94.6,-35.4,-138.43,0.07,-1.02,0.14,28/3/2022 11:13
130.74,63.11,-265.56,0.23,-1.7,0.11,28/3/2022 11:13
93.32,-134.58,-86.67,0.23,-1.11,0.28,28/3/2022 11:13
-14.04,4.7,3.23,0.44,-1.19,0.26,28/3/2022 11:13
-128.72,50.54,135.93,0.2,-1.52,0.15,28/3/2022 11:13
-105.29,40.65,197.14,0.17,-1.54,-0.03,28/3/2022 11:13
-70.68,-56.03,161.13,0.04,-0.85,-0.04,28/3/2022 11:13
56.88,-10.99,-70.56,0.14,-0.69,0.09,28/3/2022 11:13
172.3,2.75,-267.15,0.2,-2.03,0.07,28/3/2022 11:13
98.45,-58.96,-127.75,0.42,-1.23,0.1,28/3/2022 11:13
13.98,64.51,-12.63,0.13,-0.74,0.41,28/3/2022 11:13
-65.19,-52.31,67.75,0.24,-1.53,0.24,28/3/2022 11:13
-114.81,-62.99,129.09,0.38,-1.68,-0.12,28/3/2022 11:13
-105.16,-35.77,139.22,0.21,-1.19,-0.26,28/3/2022 11:13
-14.34,-5.37,105.59,0.22,-0.68,-0.09,28/3/2022 11:13
139.28,-80.32,-75.01,0.12,-0.83,0.29,28/3/2022 11:13
153.63,36.38,-186.95,0.06,-1.66,0.45,28/3/2022 11:13
