gx,gy,gz,acx,acy,acz,time
-45.72,38.51,2.32,0.78,-0.77,0.46,28/3/2022 9:24
-20.14,-80.81,-3.48,0.33,-0.53,0.19,28/3/2022 9:24
19.47,59.57,-0.85,0.4,-0.73,0.43,28/3/2022 9:24
0.37,41.08,-15.75,0.71,-0.51,0.47,28/3/2022 9:24
4.39,15.62,-0.31,0.7,-0.49,0.37,28/3/2022 9:24
23.5,35.71,11.78,0.83,-0.78,0.22,28/3/2022 9:24
26.49,29.36,-3.11,0.69,-0.77,0.33,28/3/2022 9:24
3.85,-60.49,7.32,0.71,-0.68,-0.01,28/3/2022 9:24
22.46,-11.05,-3.72,0.55,-0.82,0.25,28/3/2022 9:24
-23.5,-52.12,-5.43,0.7,-0.57,0.26,28/3/2022 9:24
-11.47,3.97,6.77,0.64,-0.75,0.41,28/3/2022 9:24
-37.05,40.34,-4.03,0.81,-0.86,0.42,28/3/2022 9:24
-13.55,-89.42,-0.61,0.44,-0.52,0.11,28/3/2022 9:24
23.07,30.7,8,0.36,-0.74,0.39,28/3/2022 9:24
17.46,32.1,-11.96,0.71,-0.55,0.43,28/3/2022 9:24
10.93,-10.5,10.38,0.71,-0.53,0.39,28/3/2022 9:24
29.66,13.85,20.63,0.81,-0.85,0.17,28/3/2022 9:24
28.14,9.4,0.61,0.7,-0.72,0.25,28/3/2022 9:24
19.23,-70.92,10.93,0.7,-0.66,0.04,28/3/2022 9:24
35.1,-25.02,4.39,0.57,-0.83,0.21,28/3/2022 9:24
-10.01,-56.88,-2.99,0.67,-0.65,0.26,28/3/2022 9:24
4.94,-11.72,2.26,0.65,-0.71,0.38,28/3/2022 9:24
-29.79,26.49,1.16,0.78,-0.72,0.4,28/3/2022 9:24
2.75,-28.75,3.17,0.5,-0.5,0.31,28/3/2022 9:24
19.41,-42.85,23.62,0.47,-0.73,0.18,28/3/2022 9:24
31.13,25.45,-4.21,0.68,-0.58,0.38,28/3/2022 9:24
21.91,-20.02,15.32,0.75,-0.56,0.32,28/3/2022 9:24
31.19,-19.35,27.28,0.71,-0.7,0.24,28/3/2022 9:24
41.99,6.41,12.02,0.72,-0.81,0.31,28/3/2022 9:24
20.45,-58.59,6.9,0.78,-0.58,0,28/3/2022 9:24
50.23,-52.06,8.85,0.54,-0.85,0.23,28/3/2022 9:24
8.12,-48.89,-2.75,0.68,-0.67,0.19,28/3/2022 9:24
1.1,-10.8,11.6,0.57,-0.81,0.35,28/3/2022 9:24
-19.04,28.87,-0.98,0.71,-0.74,0.37,28/3/2022 9:24
-11.17,-73.06,9.4,0.43,-0.54,0.21,28/3/2022 9:24
17.7,7.57,6.59,0.71,-0.53,0.41,28/3/2022 9:24
19.84,-10.56,15.69,0.72,-0.54,0.36,28/3/2022 9:24
26.25,-1.4,23.62,0.82,-0.67,0.21,28/3/2022 9:24
56.03,12.51,10.99,0.7,-0.82,0.32,28/3/2022 9:24
40.95,-76.6,5.43,0.73,-0.69,-0.03,28/3/2022 9:24
34.12,-62.74,-1.4,0.73,-0.66,0.08,28/3/2022 9:24
18.13,-57.98,17.76,0.64,-0.71,0.19,28/3/2022 9:24
11.54,-19.59,17.09,0.73,-0.83,0.46,28/3/2022 9:24
-4.39,-7.39,11.47,0.77,-0.64,0.37,28/3/2022 9:24
15.38,-114.44,31.62,0.48,-0.5,0.1,28/3/2022 9:24
67.38,6.53,36.74,0.45,-0.86,0.35,28/3/2022 9:24
